epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3716,accumulate_usage_plus_3718,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
91,3.045014222,0.70104619,0.510618313,0.684938021,1.001889541,1.071348717,0.102725209,0.466877871,0.45314386,0.399502486,0.015957016,-0.439758269,0.953233509,12182.6374,61.53781835,7.97486585,,,
92,3.045010692,0.708273927,0.521144631,0.685035357,1.001946632,1.074563147,0.136171495,0.453749374,0.453100951,0.399588357,0.015961569,-0.421410924,0.934209797,12027.38978,60.45897326,7.004764353,,,
93,3.045005629,0.718562344,0.535963548,0.685174314,1.002029108,1.079026798,0.170806461,0.435628211,0.453040947,0.399711151,0.015904544,-0.397454189,0.909846893,11824.67782,58.99221354,6.053818516,,,
94,3.044998561,0.732896382,0.556306044,0.685367268,1.002145493,1.085032474,0.207421724,0.411414963,0.45295943,0.399882976,0.01575477,-0.363796853,0.876351388,11539.8834,56.82356145,5.06053862,,,
95,3.044989037,0.752927929,0.584192791,0.685631945,1.002307938,1.093033002,0.246761424,0.379485377,0.452849928,0.400123989,0.015464854,-0.313373914,0.827297606,11113.2254,53.60413125,3.990826377,,,
96,3.044977809,0.781262516,0.622671312,0.685981406,1.002525683,1.103625307,0.289070417,0.337979953,0.452704605,0.400466177,0.015019376,-0.235288772,0.752578249,10452.50131,49.42662953,2.879692473,,,
97,3.044972428,0.820913809,0.674787814,0.686330941,1.002755943,1.117099906,0.332092725,0.3,0.452516409,0.400952922,0.015031909,-0.133328789,0.651482489,9589.758215,46.593619,2.032240169,,,
98,3.045001989,0.868392673,0.734379482,0.685930563,1.002711437,1.130803746,0.365388542,0.3,0.452250963,0.401601769,0.018357269,-0.062079725,0.55831174,8986.878182,49.62160695,1.800837986,,,
99,3.045093522,0.899194257,0.769109168,0.682746586,1.001770889,1.135612404,0.370937937,0.3,0.451721814,0.402415232,0.024270307,-0.053840655,0.509099658,8917.162588,54.54987349,1.893932112,,,
100,3.045167304,0.884617351,0.744691864,0.675503903,0.999622653,1.12638411,0.341714388,0.316646317,0.450831179,0.403401181,0.020556734,-0.057443215,0.557208445,8947.645957,49.36546564,1.796992985,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3716,accumulate_usage_plus_3718,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.04604726,0.915029012,0.744501373,0.743776812,1.020155622,1.032490261,0.345473145,0.3,0.4588257,0.392314129,0.016396879,-0.051494468,0.542390089,8897.310131,51.01354968,1.849535832,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3716,accumulate_usage_plus_3718,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.04604726,0.915029012,0.744501373,0.743776812,1.020155622,1.032490261,0.345473145,0.3,0.4588257,0.392314129,0.016396879,-0.051494468,0.542390089,8897.310131,51.01354968,1.849535832,,,
2,3.046053182,0.91758292,0.747324153,0.743189936,1.019988767,1.032912132,0.345151175,0.3,0.458773817,0.392384632,0.016913889,-0.049807632,0.53825378,8883.036821,51.38023862,1.857406199,,,
3,3.046058793,0.919849827,0.749748822,0.742566685,1.019811266,1.033239346,0.344562457,0.3,0.45872002,0.392455606,0.01739859,-0.048478231,0.534775908,8871.787984,51.69329774,1.864700807,,,
4,3.04606406,0.921858025,0.751815879,0.741911519,1.019624362,1.033482756,0.343737782,0.3,0.458664556,0.392526993,0.017847479,-0.047407535,0.531883888,8862.728196,51.95267019,1.871185923,,,
5,3.046068968,0.923640497,0.753571502,0.741229051,1.019429312,1.033653777,0.342708749,0.3,0.458607677,0.392598728,0.018260193,-0.046514789,0.529498243,8855.174154,52.16341923,1.876761354,,,
