30,3.042536469,0.901690782,0.798758525,2.503855216,53.80242893,52.17345189,0.166281794,0.219493053,0.44097772,0.418915227,0.015674108,-0.066069629,0.506838742,986.9438045,21.47327284,2.433785508,,,
31,3.04253654,0.900844753,0.79735357,2.503793005,53.8024159,52.17346053,0.166287116,0.215154423,0.440753409,0.419167711,0.016124417,-0.063743965,0.505951066,984.7907557,21.47380975,2.433748961,,,
32,3.042536229,0.900006967,0.795964405,2.503727987,53.80240303,52.1734692,0.166283146,0.210856214,0.440530306,0.419420098,0.016574064,-0.06146289,0.50508744,982.6789866,21.47453065,2.433891226,,,
33,3.042535555,0.899178455,0.794592099,2.503660095,53.80239033,52.17347789,0.166269436,0.206600875,0.440308579,0.419672295,0.017021998,-0.059228696,0.504248632,980.6106193,21.47544183,2.434210684,,,
34,3.042534533,0.898360238,0.793237712,2.503589263,53.80237779,52.17348659,0.166245527,0.202390821,0.4400884,0.419924207,0.017467155,-0.057043548,0.503435344,978.5876575,21.47746186,2.434705148,,,
35,3.042533183,0.89755333,0.791902288,2.503515425,53.80236545,52.17349531,0.166210951,0.2,0.439869936,0.420175739,0.017765481,-0.055706056,0.50364329,977.3494369,21.45422903,2.431720302,,,
36,3.042531506,0.896891528,0.790747141,2.503440909,53.80235389,52.17350407,0.166333421,0.2,0.439653668,0.420426232,0.017864468,-0.05552646,0.50484705,977.1831709,21.40908947,2.425720215,,,
37,3.04252954,0.896476477,0.78989434,2.503368265,53.80234356,52.17351288,0.166748482,0.2,0.439439543,0.420675233,0.017952318,-0.05540486,0.505427911,977.0705958,21.38571381,2.422814717,,,
38,3.042527377,0.896181894,0.78919009,2.503296417,53.80233383,52.17352172,0.167305102,0.2,0.439226685,0.420923311,0.018034431,-0.055298111,0.505703986,976.9717701,21.37282718,2.421386817,,,
39,3.042525065,0.895948134,0.788561655,2.503224856,53.80232441,52.17353058,0.167931165,0.2,0.439014677,0.421170738,0.018113428,-0.055195797,0.505827982,976.8770502,21.36514565,2.420687937,,,
40,3.042522626,0.895745974,0.78797336,2.503153331,53.80231515,52.17353945,0.168591193,0.2,0.438803313,0.421417649,0.01819062,-0.055095286,0.505875179,976.7839997,21.36009548,2.420355901,,,
41,3.042520075,0.895560799,0.787407339,2.503081716,53.80230598,52.17354832,0.169267423,0.2,0.438592489,0.421664115,0.018266675,-0.054995892,0.505883272,976.6919827,21.35639551,2.420211107,,,
42,3.042517419,0.895385202,0.786854524,2.503009946,53.80229685,52.17355721,0.169950855,0.2,0.43838215,0.421910169,0.018341936,-0.054897429,0.505871339,976.6008274,21.35339928,2.420163133,,,
43,3.042514663,0.8952154,0.786310268,2.50293799,53.80228776,52.1735661,0.170636885,0.2,0.438172268,0.42215583,0.018416581,-0.054799843,0.50584911,976.510485,21.35077751,2.420165983,,,
44,3.04251181,0.895049444,0.785772168,2.502865831,53.80227869,52.173575,0.171323137,0.2,0.437962827,0.42240111,0.0184907,-0.054703119,0.50582158,976.4209394,21.34836121,2.420196071,,,
45,3.042508864,0.894886325,0.785238968,2.502793459,53.80226964,52.17358391,0.172008371,0.2,0.437753818,0.422646014,0.018564341,-0.054607247,0.505791331,976.332184,21.34606309,2.420241219,,,
46,3.042505825,0.894725519,0.784710006,2.502720871,53.80226059,52.17359282,0.17269193,0.2,0.437545235,0.422890545,0.018637527,-0.054512225,0.505759704,976.2442148,21.34383779,2.420295099,,,
47,3.042502697,0.894566751,0.784184925,2.502648064,53.80225156,52.17360173,0.173373462,0.2,0.437337075,0.423134707,0.018710269,-0.054418049,0.505727398,976.1570281,21.34166159,2.420354397,,,
48,3.042499481,0.894409878,0.783663528,2.502575036,53.80224254,52.17361066,0.174052771,0.2,0.437129334,0.423378501,0.018782572,-0.054324714,0.505694782,976.0706205,21.33952198,2.420417364,,,
49,3.042496178,0.894254822,0.783145702,2.502501789,53.80223353,52.17361958,0.174729742,0.2,0.436922011,0.423621929,0.018854437,-0.054232217,0.505662052,975.9849887,21.33741232,2.420483064,,,
50,3.042492791,0.894101543,0.782631376,2.502428321,53.80222453,52.17362852,0.175404306,0.2,0.436715102,0.423864992,0.018925866,-0.054140554,0.505629311,975.9001291,21.33532902,2.420550991,,,
51,3.042489322,0.893950017,0.782120505,2.502354632,53.80221553,52.17363746,0.176076418,0.2,0.436508606,0.424107692,0.018996856,-0.05404972,0.505596617,975.8160378,21.33327011,2.420620862,,,
52,3.042485771,0.893800233,0.781613052,2.502280723,53.80220655,52.17364641,0.176746043,0.2,0.436302521,0.42435003,0.019067408,-0.053959713,0.505563999,975.732711,21.331595,2.420692511,,,
53,3.04248214,0.893652182,0.781108991,2.502206594,53.80219757,52.17365536,0.177413155,0.2,0.436096845,0.424592007,0.01913752,-0.053870527,0.505531477,975.6501446,21.3299582,2.420765839,,,
54,3.042478432,0.893505858,0.780608295,2.502132245,53.80218861,52.17366432,0.178077733,0.2,0.435891575,0.424833624,0.01920719,-0.053782158,0.50549906,975.5683344,21.32833983,2.420840776,,,
55,3.042474647,0.893361257,0.780110942,2.502057677,53.80217965,52.17367328,0.178739758,0.2,0.435686711,0.425074883,0.019276418,-0.053694601,0.505466755,975.4872762,21.32673963,2.420917273,,,
56,3.042470787,0.893218374,0.779616909,2.501982889,53.8021707,52.17368225,0.179399212,0.2,0.43548225,0.425315785,0.019345203,-0.053607852,0.505434566,975.4069655,21.32515738,2.42099529,,,
57,3.042466854,0.893077205,0.779126173,2.501907882,53.80216175,52.17369122,0.180056081,0.2,0.435278191,0.42555633,0.019413544,-0.053521905,0.505402496,975.3273976,21.32359293,2.421074792,,,
58,3.042462849,0.892937745,0.778638712,2.501832657,53.80215281,52.17370021,0.180710348,0.2,0.435074531,0.425796521,0.019481441,-0.053436755,0.505370548,975.248568,21.32204612,2.421155747,,,
59,3.042458773,0.892799991,0.778154505,2.501757213,53.80214388,52.17370919,0.181362,0.2,0.434871268,0.426036357,0.019548893,-0.053352398,0.505338723,975.1704718,21.32051681,2.421238125,,,
60,3.042454628,0.892663936,0.777673528,2.501681552,53.80213496,52.17371818,0.182011026,0.2,0.434668401,0.426275841,0.019615899,-0.053268827,0.505307023,975.0931041,21.31900485,2.421321896,,,
61,3.042450415,0.892529576,0.777195761,2.501605673,53.80212605,52.17372718,0.182657412,0.2,0.434465929,0.426514973,0.01968246,-0.053186038,0.505275451,975.01646,21.3175101,2.421407031,,,
62,3.042446135,0.892396905,0.776721179,2.501529577,53.80211714,52.17373618,0.183301147,0.2,0.434263848,0.426753754,0.019748576,-0.053104026,0.505244006,974.9405343,21.31603243,2.421493501,,,
63,3.042441791,0.892265917,0.776249761,2.501453264,53.80210823,52.17374519,0.183942222,0.2,0.434062158,0.426992186,0.019814247,-0.053022783,0.505212691,974.8653219,21.31457169,2.421581278,,,
64,3.042437382,0.892136606,0.775781484,2.501376734,53.80209934,52.1737542,0.184580626,0.2,0.433860856,0.42723027,0.019879472,-0.052942306,0.505181507,974.7908176,21.31312775,2.421670334,,,
65,3.042432911,0.892008965,0.775316326,2.501299989,53.80209045,52.17376322,0.185216351,0.2,0.433659941,0.427468006,0.019944253,-0.052862587,0.505150455,974.7170161,21.31170045,2.42176064,,,
66,3.042428379,0.891882987,0.774854263,2.501223029,53.80208156,52.17377225,0.185849388,0.2,0.433459411,0.427705395,0.02000859,-0.052783622,0.505119537,974.6439119,21.31028966,2.421852169,,,
67,3.042423786,0.891758666,0.774395273,2.501145853,53.80207268,52.17378128,0.18647973,0.2,0.433259264,0.427942439,0.020072484,-0.052705405,0.505088752,974.5714998,21.30889522,2.421944893,,,
68,3.042419135,0.891635994,0.773939333,2.501068463,53.80206381,52.17379031,0.18710737,0.2,0.433059498,0.428179139,0.020135934,-0.052627929,0.505058103,974.4997741,21.307517,2.422038784,,,
69,3.042414426,0.891514963,0.773486419,2.500990859,53.80205494,52.17379935,0.187732302,0.2,0.432860112,0.428415496,0.020198943,-0.052551188,0.50502759,974.4287294,21.30615483,2.422133816,,,
70,3.04240966,0.891395566,0.77303651,2.500913041,53.80204608,52.17380839,0.18835452,0.2,0.432661104,0.42865151,0.020261511,-0.052475177,0.504997213,974.3583602,21.30480858,2.42222996,,,
71,3.042404839,0.891277795,0.772589582,2.500835009,53.80203722,52.17381744,0.188974019,0.2,0.432462471,0.428887183,0.020323639,-0.05239989,0.504966975,974.2886607,21.3034781,2.422327191,,,
72,3.042399963,0.891161641,0.772145612,2.500756765,53.80202837,52.1738265,0.189590794,0.2,0.432264213,0.429122516,0.020385328,-0.05232532,0.504936875,974.2196253,21.30216322,2.42242548,,,
73,3.042395035,0.891047097,0.771704577,2.500678309,53.80201952,52.17383556,0.190204842,0.2,0.432066328,0.42935751,0.02044658,-0.052251461,0.504906914,974.1512485,21.30086381,2.422524803,,,
74,3.042390054,0.890934152,0.771266454,2.500599641,53.80201068,52.17384462,0.19081616,0.2,0.431868813,0.429592165,0.020507396,-0.052178307,0.504877092,974.0835244,21.29957971,2.422625132,,,
75,3.042385021,0.8908228,0.770831221,2.500520762,53.80200184,52.17385369,0.191424744,0.2,0.431671667,0.429826482,0.020567777,-0.052105852,0.504847411,974.0164474,21.29831077,2.422726441,,,
76,3.042379939,0.89071303,0.770398854,2.500441672,53.801993,52.17386277,0.192030592,0.2,0.431474889,0.430060464,0.020627725,-0.05203409,0.504817871,973.9500117,21.29705683,2.422828705,,,
77,3.042374808,0.890604834,0.76996933,2.500362373,53.80198417,52.17387185,0.192633704,0.2,0.431278476,0.430294109,0.020687242,-0.051963015,0.504788473,973.8842115,21.29581775,2.422931898,,,
78,3.042369628,0.890498203,0.769542626,2.500282863,53.80197535,52.17388093,0.193234076,0.2,0.431082427,0.430527421,0.020746328,-0.051892619,0.504759216,973.8190411,21.29459338,2.423035995,,,
79,3.042364402,0.890393127,0.769118721,2.500203144,53.80196653,52.17389002,0.193831709,0.2,0.430886741,0.430760398,0.020804986,-0.051822898,0.504730101,973.7544947,21.29361006,2.423140971,,,
80,3.042359129,0.890289597,0.76869759,2.500123217,53.80195771,52.17389912,0.194426603,0.2,0.430691415,0.430993043,0.020863218,-0.051753845,0.504701129,973.6905666,21.29271849,2.4232468,,,
81,3.042353811,0.890187604,0.768279212,2.500043082,53.80194889,52.17390822,0.195018756,0.2,0.430496448,0.431225357,0.020921025,-0.051685453,0.5046723,973.6272509,21.29183815,2.423353459,,,
82,3.042348448,0.890087137,0.767863563,2.499962739,53.80194008,52.17391732,0.195608171,0.2,0.430301838,0.431457339,0.020978409,-0.051617716,0.504643613,973.5645418,21.29096893,2.423460923,,,
83,3.042343043,0.889988187,0.767450622,2.49988219,53.80193128,52.17392643,0.196194848,0.2,0.430107584,0.431688992,0.021035373,-0.051550629,0.50461507,973.5024337,21.2901107,2.423569169,,,
84,3.042337594,0.889890744,0.767040365,2.499801434,53.80192247,52.17393554,0.196778788,0.2,0.429913684,0.431920315,0.021091918,-0.051484184,0.504586671,973.4409206,21.28926335,2.423678172,,,
85,3.042332104,0.889794799,0.766632771,2.499720472,53.80191367,52.17394466,0.197359993,0.2,0.429720136,0.432151311,0.021148047,-0.051418376,0.504558415,973.379997,21.28842676,2.42378791,,,
86,3.042326573,0.889700341,0.766227816,2.499639305,53.80190487,52.17395378,0.197938465,0.2,0.429526938,0.432381979,0.021203761,-0.051353198,0.504530302,973.3196569,21.2876008,2.423898359,,,
87,3.042321002,0.889607361,0.76582548,2.499557934,53.80189608,52.17396291,0.198514207,0.2,0.42933409,0.432612321,0.021259062,-0.051288645,0.504502334,973.2598946,21.28678537,2.424009496,,,
88,3.042315392,0.889515848,0.765425739,2.499476359,53.80188729,52.17397204,0.199087222,0.2,0.429141589,0.432842337,0.021313954,-0.051224709,0.504474509,973.2007045,21.28598034,2.4241213,,,
89,3.042309743,0.889425791,0.765028573,2.49939458,53.8018785,52.17398118,0.199657514,0.2,0.428949433,0.43307203,0.021368437,-0.051161386,0.504446828,973.1420808,21.28518559,2.424233747,,,
90,3.042304057,0.889337183,0.764633958,2.499312599,53.80186971,52.17399032,0.200225084,0.2,0.428757622,0.433301398,0.021422516,-0.051098668,0.504419291,973.0840179,21.28442776,2.424346817,,,
91,3.042298334,0.88925001,0.764241873,2.499230415,53.80186093,52.17399946,0.200789938,0.2,0.428566154,0.433530443,0.02147619,-0.051036549,0.504391898,973.02651,21.28393925,2.424460486,,,
92,3.042292574,0.889164265,0.763852297,2.49914803,53.80185214,52.17400861,0.20135208,0.2,0.428375026,0.433759167,0.021529464,-0.050975024,0.504364648,972.9695516,21.28345788,2.424574735,,,
93,3.042286779,0.889079936,0.763465208,2.499065444,53.80184337,52.17401776,0.201911514,0.2,0.428184238,0.43398757,0.02158234,-0.050914087,0.504337542,972.913137,21.28298356,2.424689542,,,
94,3.04228095,0.888997012,0.763080584,2.498982657,53.80183459,52.17402692,0.202468246,0.2,0.427993788,0.434215652,0.021634819,-0.050853731,0.504310579,972.8572607,21.28251622,2.424804887,,,
95,3.042275087,0.888915485,0.762698405,2.498899671,53.80182581,52.17403608,0.203022279,0.2,0.427803674,0.434443415,0.021686905,-0.05079395,0.50428376,972.801917,21.28205576,2.424920749,,,
96,3.04226919,0.888835343,0.762318649,2.498816486,53.80181704,52.17404525,0.20357362,0.2,0.427613895,0.43467086,0.0217386,-0.050734738,0.504257083,972.7471004,21.2816021,2.425037108,,,
97,3.042263261,0.888756577,0.761941295,2.498733103,53.80180827,52.17405442,0.204122274,0.2,0.427424449,0.434897986,0.021789906,-0.050676091,0.504230549,972.6928055,21.28115516,2.425153944,,,
98,3.0422573,0.888679175,0.761566323,2.498649521,53.8017995,52.1740636,0.204668247,0.2,0.427235335,0.435124796,0.021840825,-0.050618,0.504204158,972.6390267,21.28078675,2.425271238,,,
99,3.042251307,0.888603127,0.761193711,2.498565743,53.80179073,52.17407278,0.205211545,0.2,0.427046551,0.435351291,0.021891362,-0.050560462,0.504177909,972.5857586,21.28063999,2.425388971,,,
100,3.042245284,0.888528424,0.760823439,2.498481767,53.80178197,52.17408196,0.205752175,0.2,0.426858096,0.435577469,0.021941517,-0.050503469,0.504151802,972.5329959,21.28049693,2.425507123,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,2.504818926,53.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.007301769,-0.489572433,0.479890114,1379.013381,28.49065892,3.10266899,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,2.504818926,53.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.007301769,-0.489572433,0.479890114,1379.013381,28.49065892,3.10266899,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,2.504818926,53.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.019809482,-0.350042928,0.456322422,1494.489367,28.6125274,1.868918867,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,2.504818926,53.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.019809482,-0.350042928,0.456322422,1494.489367,28.6125274,1.868918867,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,2.504818926,53.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.019809482,-0.350042928,0.456322422,1494.489367,28.6125274,1.868918867,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,2.504818926,40.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.013479824,-0.189712301,0.4804043,1317.004331,25.66460727,1.757348686,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,1.504818926,40.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.019596903,-0.185497865,0.4818526,1312.338976,25.25550589,1.692385535,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,1.504818926,40.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.019596903,-0.185497865,0.4818526,1312.338976,25.25550589,1.692385535,,,
2,3.042319999,0.962370879,0.888841848,1.504827708,40.80288301,52.17317081,0.131086273,0.380639262,0.4484404,0.410735677,0.0172083,-0.194645446,0.555809493,1322.465293,23.6006462,1.691078521,,,
3,3.042397302,0.977097824,0.90540875,1.504869874,40.80293023,52.17317575,0.148267507,0.366351513,0.44822168,0.41099721,0.022465133,-0.156692045,0.479329817,1280.451107,24.80234532,1.633922986,,,
4,3.042483254,0.963833567,0.889457937,1.504874114,40.80287752,52.17317782,0.142043321,0.35882041,0.447880412,0.41139505,0.021251531,-0.150935463,0.521018125,1274.078605,23.59349973,1.599672056,,,
5,3.042560444,0.973243914,0.899886286,1.504906706,40.80290344,52.17318248,0.153053666,0.345580293,0.447617349,0.411704643,0.025915093,-0.132976646,0.473557372,1254.198304,24.58906026,1.589102364,,,
6,3.042638698,0.962403483,0.886906411,1.504900942,40.8028552,52.17318485,0.14801949,0.337445087,0.447265055,0.412110836,0.025252092,-0.123658374,0.50367443,1243.883034,23.57766506,1.546858106,,,
7,3.042711248,0.969092657,0.894275944,1.504922612,40.80287074,52.17318938,0.156296077,0.324700677,0.446975952,0.412446957,0.029632358,-0.108984367,0.469031592,1227.638996,24.34345265,1.548978375,,,
8,3.042782199,0.96115238,0.884798052,1.50490693,40.80283029,52.17319199,0.152847013,0.315880131,0.446618986,0.412855129,0.029800198,-0.098128238,0.487406904,1215.621326,23.6200295,1.508689493,,,
9,3.042849463,0.964933541,0.888907322,1.504912574,40.8028344,52.17319614,0.158338122,0.303855884,0.446305502,0.413215868,0.033672381,-0.085956512,0.464855388,1202.1473,24.11430474,1.514486037,,,
10,3.042913632,0.95953077,0.88249318,1.504885873,40.80280221,52.17319882,0.156336079,0.294481604,0.445948072,0.413622406,0.034702313,-0.075112214,0.473996573,1190.142728,23.65255932,1.482653191,,,
11,3.042974976,0.960942883,0.883979781,1.504871505,40.80279711,52.17320243,0.159561266,0.283207803,0.445616719,0.41400107,0.038050045,-0.064334781,0.460508838,1178.212174,23.91752555,1.486441644,,,
12,3.04303286,0.957418625,0.879852346,1.504831546,40.80277215,52.17320499,0.158622241,0.273521541,0.445261985,0.414403873,0.039789382,-0.054113055,0.463429044,1166.896785,23.65568494,1.465076039,,,
13,3.04308815,0.957262815,0.879645806,1.504794506,40.80276137,52.17320792,0.160245207,0.262944075,0.444921406,0.414792198,0.042724816,-0.044253437,0.455718704,1155.982247,23.77559223,1.465703433,,,
14,3.043140239,0.95489333,0.87695715,1.504737925,40.8027419,52.17321012,0.159873119,0.253242711,0.44457215,0.415189923,0.044905275,-0.034815023,0.455242281,1145.53398,23.64896267,1.453436266,,,
15,3.043189821,0.953924076,0.875921989,1.504676688,40.80272902,52.17321231,0.160495271,0.243293282,0.444231327,0.41557999,0.04756943,-0.025802536,0.450664029,1135.557212,23.67891847,1.45245147,,,
16,3.043236651,0.952146955,0.874012721,1.504599705,40.80271356,52.17321395,0.160266834,0.233850943,0.443890893,0.415971023,0.049921624,-0.017238307,0.448836211,1126.076662,23.61633574,1.446633755,,,
17,3.043281147,0.950871216,0.872721354,1.504513195,40.80270124,52.17321533,0.160295582,0.224500252,0.443557803,0.416356499,0.052396296,-0.009145462,0.44579276,1117.117931,23.60814572,1.445942453,,,
18,3.043323322,0.94937297,0.871219357,1.504412531,40.8026891,52.17321626,0.159963504,0.215516494,0.443230407,0.416738588,0.054723249,-0.001540236,0.443727074,1108.698992,23.57451579,1.444283879,,,
19,3.043363431,0.948050238,0.869956844,1.504299719,40.80267897,52.17321683,0.159616381,0.206778629,0.442911599,0.417114915,0.057018055,0.005566039,0.441474982,1100.832389,23.565791,1.444952797,,,
20,3.043401591,0.946707009,0.868707742,1.504173073,40.80267009,52.17321697,0.159084788,0.2,0.442601798,0.417485583,0.058742184,0.010970419,0.440515881,1094.849773,23.53214855,1.443808832,,,
21,3.043438329,0.945714481,0.867884367,1.504037778,40.80266392,52.17321689,0.158734726,0.2,0.442301573,0.417849683,0.058619131,0.011053814,0.442471475,1094.757454,23.44988859,1.43719732,,,
22,3.043475047,0.945696028,0.868168125,1.503909646,40.80266211,52.1732171,0.159269872,0.2,0.442005787,0.418209011,0.058681936,0.011096269,0.441785975,1094.710458,23.47794586,1.439597449,,,
23,3.043511545,0.945340766,0.868070715,1.503778829,40.80265885,52.17321721,0.159501963,0.2,0.441709263,0.418568588,0.058681986,0.011133411,0.442012428,1094.669341,23.46811186,1.43891831,,,
24,3.043547887,0.945094818,0.868098522,1.503648687,40.80265613,52.17321735,0.159836793,0.2,0.441413771,0.418926706,0.05870276,0.011170082,0.44193933,1094.628747,23.47075492,1.439256298,,,
25,3.04358405,0.944810977,0.868084517,1.503518108,40.80265328,52.17321747,0.160140932,0.2,0.441118727,0.419283931,0.058716986,0.011206796,0.441965078,1094.588104,23.46927628,1.439259987,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,1.504818926,40.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.019596903,-0.185497865,0.4818526,1312.338976,25.25550589,1.692385535,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042225326,0.982491534,0.912925047,1.504818926,40.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.019596903,-0.185497865,0.4818526,1312.338976,25.25550589,1.692385535,,,
2,3.042319999,0.962370879,0.888841848,1.504827708,40.80288301,52.17317081,0.131086273,0.380639262,0.4484404,0.410735677,0.0172083,-0.194645446,0.555809493,1322.465293,23.6006462,1.691078521,,,
3,3.042397302,0.977097824,0.90540875,1.504869874,40.80293023,52.17317575,0.148267507,0.366351513,0.44822168,0.41099721,0.022465133,-0.156692045,0.479329817,1280.451107,24.80234532,1.633922986,,,
4,3.042483254,0.963833567,0.889457937,1.504874114,40.80287752,52.17317782,0.142043321,0.35882041,0.447880412,0.41139505,0.021251531,-0.150935463,0.521018125,1274.078605,23.59349973,1.599672056,,,
5,3.042560444,0.973243914,0.899886286,1.504906706,40.80290344,52.17318248,0.153053666,0.345580293,0.447617349,0.411704643,0.025915093,-0.132976646,0.473557372,1254.198304,24.58906026,1.589102364,,,
6,3.042638698,0.962403483,0.886906411,1.504900942,40.8028552,52.17318485,0.14801949,0.337445087,0.447265055,0.412110836,0.025252092,-0.123658374,0.50367443,1243.883034,23.57766506,1.546858106,,,
7,3.042711248,0.969092657,0.894275944,1.504922612,40.80287074,52.17318938,0.156296077,0.324700677,0.446975952,0.412446957,0.029632358,-0.108984367,0.469031592,1227.638996,24.34345265,1.548978375,,,
8,3.042782199,0.96115238,0.884798052,1.50490693,40.80283029,52.17319199,0.152847013,0.315880131,0.446618986,0.412855129,0.029800198,-0.098128238,0.487406904,1215.621326,23.6200295,1.508689493,,,
9,3.042849463,0.964933541,0.888907322,1.504912574,40.8028344,52.17319614,0.158338122,0.303855884,0.446305502,0.413215868,0.033672381,-0.085956512,0.464855388,1202.1473,24.11430474,1.514486037,,,
10,3.042913632,0.95953077,0.88249318,1.504885873,40.80280221,52.17319882,0.156336079,0.294481604,0.445948072,0.413622406,0.034702313,-0.075112214,0.473996573,1190.142728,23.65255932,1.482653191,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,TIC_train,TIC_validate,MSLE_train,MSLE_validate,,,,,
1,3.042225326,0.982491534,0.912925047,1.504818926,40.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.4818526,0.616088463,1.692385535,5.363330372,,,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,TIC_train,TIC_validate,MSLE_train,MSLE_validate,,,,,
1,3.050180565,0.941846794,0.904118423,1.084408191,1.587183106,1.587183106,2.114010233,0.472591132,0.407377747,0.445718541,0.728174808,0.652658817,4.450272068,2.867510488,,,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,TIC,MSLE,log_50%,log_70%,log_100%,R2,NSE,MAE,MSE
1,3.042225326,0.982491534,0.912925047,1.504818926,40.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.4818526,1.692385535,0.457627119,0.661016949,0.86440678,0.019596903,-0.185497865,25.25550589,25.25550589
1,,,,,,,,,,,0.636767628,5.76509122,0.298507463,0.358208955,0.47761194,0.311250211,-5.173863542,23.51646921,23.51646921
1,,,,,,,,,,,0.494198662,2.810710456,0.413934426,0.577868852,0.758196721,0.003993248,-0.251458301,24.77798352,24.77798352
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,TIC,MSLE,log_50%,log_70%,log_100%,R2,NSE,MAE,MSE
1,3.042225326,0.982491534,0.912925047,1.504818926,40.8029505,52.17316958,0.141150958,0.386648854,0.448777559,0.410338375,0.4818526,1.692385535,0.457627119,0.661016949,0.86440678,0.019596903,-0.185497865,25.25550589,25.25550589
1,,,,,,,,,,,0.636767628,5.76509122,0.298507463,0.358208955,0.47761194,0.311250211,-5.173863542,23.51646921,23.51646921
1,,,,,,,,,,,0.494198662,2.810710456,0.413934426,0.577868852,0.758196721,0.003993248,-0.251458301,24.77798352,24.77798352
