time,prec,total_prec,flow,greenland,water,impervious,area,slope,duration,area_id,outlet_id,id
2022-07-04 13:50:00,0.0005925293894577124,1.2720556029579067,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,580,870,870,3
2022-07-04 14:00:00,0.0004443970420932875,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,590,870,870,3
2022-07-04 14:10:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,600,870,870,3
2022-07-04 14:20:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,610,870,870,3
2022-07-04 14:30:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,620,870,870,3
2022-07-04 14:40:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,630,870,870,3
2022-07-04 14:50:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,640,870,870,3
2022-07-04 15:00:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,650,870,870,3
2022-07-04 15:10:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,660,870,870,3
2022-07-04 15:20:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,670,870,870,3
2022-07-04 15:30:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,680,870,870,3
2022-07-04 15:40:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,690,870,870,3
2022-07-04 15:50:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,700,870,870,3
2022-07-04 16:00:00,0.0,1.2725,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,710,870,870,3
2022-07-07 11:10:00,0.012246963562753031,0.012246963562753031,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,0,870,870,4
2022-07-07 11:20:00,0.015308704453441294,0.027555668016194326,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,10,870,870,4
2022-07-07 11:30:00,0.018370445344129557,0.045926113360323886,2.9437,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,20,870,870,4
2022-07-07 11:40:00,0.0053348515519568126,0.0512609649122807,0.779,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,30,870,870,4
2022-07-07 11:50:00,0.007607962213225369,0.05886892712550607,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,40,870,870,4
2022-07-07 12:00:00,0.009881072874493925,0.06874999999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,50,870,870,4
2022-07-07 12:10:00,0.0033286579664186687,0.07207865796641866,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,60,870,870,4
2022-07-07 12:20:00,0.00395119323494735,0.076029851201366,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,70,870,870,4
2022-07-07 12:30:00,0.004573728503476031,0.08060357970484203,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,80,870,870,4
2022-07-07 12:40:00,0.008822214091149324,0.08942579379599135,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,90,870,870,4
2022-07-07 12:50:00,0.01688214009838598,0.10630793389437733,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,100,870,870,4
2022-07-07 13:00:00,0.02494206610562263,0.13124999999999995,0.5994,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,110,870,870,4
2022-07-07 13:10:00,0.15592150445326752,0.28717150445326745,1.4146,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,120,870,870,4
2022-07-07 13:20:00,0.19400150230711452,0.481173006760382,4.0998,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,130,870,870,4
2022-07-07 13:30:00,0.23208150016096143,0.7132545069213434,2.796,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,140,870,870,4
2022-07-07 13:40:00,0.034214373859856206,0.7474688807811996,4.4797,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,150,870,870,4
2022-07-07 13:50:00,0.0297484976928855,0.777217378474085,6.5995,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,160,870,870,4
2022-07-07 14:00:00,0.025282621525914793,0.8024999999999998,4.8767,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,170,870,870,4
